time(us), stanley, env, control
101392345814, 19.375000, 24.125000, 23.375000
101395225814, 19.375000, 24.125000, 23.375000
101398105814, 19.375000, 24.125000, 23.375000
101400985814, 19.375000, 24.125000, 23.375000
101403865814, 19.375000, 24.125000, 23.375000
101406745814, 19.375000, 24.125000, 23.375000
101409625814, 19.375000, 24.125000, 23.375000
101412505814, 19.375000, 24.125000, 23.312500
101415385814, 19.375000, 24.125000, 23.375000
101418265814, 19.375000, 24.125000, 23.375000
101421145814, 19.375000, 24.125000, 23.375000
101424025814, 19.375000, 24.125000, 23.375000
101426905814, 19.375000, 24.125000, 23.375000
101429785814, 19.375000, 24.125000, 23.375000
101432665814, 19.375000, 24.125000, 23.312500
101435545814, 19.375000, 24.125000, 23.375000
101438425814, 19.375000, 24.125000, 23.375000
101441305814, 19.375000, 24.125000, 23.375000
101444185814, 19.375000, 24.125000, 23.375000
101447065814, 19.375000, 24.125000, 23.312500
101449945814, 19.375000, 24.125000, 23.312500
101452825814, 19.375000, 24.125000, 23.375000
101455705814, 19.375000, 24.125000, 23.375000
101458585814, 19.375000, 24.125000, 23.375000
101461465814, 19.375000, 24.125000, 23.375000
101464345814, 19.375000, 24.125000, 23.375000
101467225814, 19.375000, 24.125000, 23.375000
101470105814, 19.375000, 24.125000, 23.375000
101472985814, 19.375000, 24.125000, 23.375000
101475865814, 19.375000, 24.125000, 23.375000
101478745814, 19.375000, 24.125000, 23.375000
101481625814, 19.375000, 24.125000, 23.375000
101484505814, 19.375000, 24.125000, 23.375000
101487385814, 19.375000, 24.125000, 23.375000
101490265814, 19.375000, 24.125000, 23.375000
101493145814, 19.375000, 24.125000, 23.375000
101496025814, 19.375000, 24.125000, 23.312500
101498905814, 19.375000, 24.125000, 23.375000
101501785814, 19.375000, 24.125000, 23.375000
101504665814, 19.375000, 24.125000, 23.312500
101507545814, 19.375000, 24.125000, 23.375000
101510425814, 19.375000, 24.125000, 23.375000
101513305814, 19.375000, 24.125000, 23.375000
101516185814, 19.375000, 24.125000, 23.375000
101519065814, 19.375000, 24.125000, 23.375000
101521945814, 19.375000, 24.125000, 23.375000
101524825814, 19.375000, 24.125000, 23.375000
101527705814, 19.375000, 24.125000, 23.375000
101530585814, 19.375000, 24.125000, 23.375000
101533465814, 19.375000, 24.125000, 23.375000
101536345814, 19.375000, 24.125000, 23.375000
101539225814, 19.375000, 24.125000, 23.375000
101542105814, 19.375000, 24.125000, 23.312500
101544985814, 19.375000, 24.125000, 23.375000
101547865814, 19.375000, 24.125000, 23.375000
101550745814, 19.375000, 24.125000, 23.375000
101553625814, 19.375000, 24.125000, 23.375000
101556505814, 19.375000, 24.125000, 23.375000
101559385814, 19.375000, 24.125000, 23.312500
101562265814, 19.375000, 24.125000, 23.375000
101565145814, 19.375000, 24.125000, 23.375000
101568025814, 19.375000, 24.125000, 23.312500
101570905814, 19.375000, 24.125000, 23.375000
101573785814, 19.375000, 24.125000, 23.375000
101576665814, 19.375000, 24.125000, 23.312500
101579545814, 19.375000, 24.125000, 23.312500
101582425814, 19.375000, 24.125000, 23.312500
101585305814, 19.437500, 24.125000, 23.375000
101588185814, 19.375000, 24.125000, 23.375000
101591065814, 19.375000, 24.125000, 23.312500
101593945814, 19.375000, 24.125000, 23.375000
101596825814, 19.375000, 24.125000, 23.375000
101599705814, 19.437500, 24.125000, 23.375000
101602585814, 19.437500, 24.125000, 23.375000
101605465814, 19.375000, 24.125000, 23.375000
101608345814, 19.375000, 24.125000, 23.375000
101611225814, 19.375000, 24.125000, 23.312500
101614105814, 19.375000, 24.125000, 23.312500
101616985814, 19.375000, 24.125000, 23.312500
101619865814, 19.375000, 24.125000, 23.312500
101622745814, 19.375000, 24.125000, 23.312500
101625625814, 19.375000, 24.125000, 23.375000
101628505814, 19.437500, 24.125000, 23.312500
101631385814, 19.375000, 24.125000, 23.312500
101634265814, 19.437500, 24.125000, 23.312500
101637145814, 19.375000, 24.125000, 23.312500
101640025814, 19.375000, 24.125000, 23.375000
101642905814, 19.375000, 24.125000, 23.312500
101645785814, 19.437500, 24.125000, 23.375000
101648665814, 19.375000, 24.125000, 23.312500
101651545814, 19.375000, 24.125000, 23.312500
101654425814, 19.375000, 24.125000, 23.375000
101657305814, 19.437500, 24.125000, 23.312500
101660185814, 19.375000, 24.125000, 23.375000
101663065814, 19.375000, 24.125000, 23.312500
101665945814, 19.375000, 24.125000, 23.312500
101668825814, 19.437500, 24.125000, 23.312500
101671705814, 19.437500, 24.125000, 23.312500
101674585814, 19.437500, 24.125000, 23.312500
101677465814, 19.437500, 24.125000, 23.312500
101680345814, 19.375000, 24.125000, 23.312500
101683225814, 19.375000, 24.125000, 23.312500
101686105814, 19.375000, 24.125000, 23.312500
101688985814, 19.375000, 24.125000, 23.312500
101691865814, 19.375000, 24.125000, 23.312500
101694745814, 19.375000, 24.125000, 23.312500
101697625814, 19.375000, 24.125000, 23.375000
101700505814, 19.437500, 24.125000, 23.312500
101703385814, 19.375000, 24.125000, 23.312500
101706265814, 19.437500, 24.125000, 23.312500
101709145814, 19.375000, 24.125000, 23.312500
101712025814, 19.375000, 24.125000, 23.375000
101714905814, 19.437500, 24.125000, 23.312500
101717785814, 19.375000, 24.125000, 23.312500
101720665814, 19.437500, 24.125000, 23.312500
101723545814, 19.375000, 24.125000, 23.375000
101726425814, 19.375000, 24.125000, 23.312500
101729305814, 19.375000, 24.125000, 23.312500
101732185814, 19.437500, 24.125000, 23.312500
101735065814, 19.437500, 24.125000, 23.375000
101737945814, 19.437500, 24.125000, 23.312500
101740825814, 19.375000, 24.125000, 23.312500
101743705814, 19.375000, 24.125000, 23.312500
101746585814, 19.437500, 24.125000, 23.375000
101749465814, 19.375000, 24.125000, 23.312500
101752345814, 19.375000, 24.125000, 23.312500
101755225814, 19.437500, 24.125000, 23.312500
101758105814, 19.437500, 24.125000, 23.312500
101760985814, 19.437500, 24.125000, 23.312500
101763865814, 19.437500, 24.125000, 23.312500
101766745814, 19.375000, 24.125000, 23.375000
101769625814, 19.437500, 24.125000, 23.312500
101772505814, 19.437500, 24.125000, 23.312500
101775385814, 19.375000, 24.125000, 23.312500
101778265814, 19.437500, 24.125000, 23.375000
101781145814, 19.375000, 24.125000, 23.375000
101784025814, 19.437500, 24.125000, 23.312500
101786905814, 19.375000, 24.125000, 23.375000
101789785814, 19.437500, 24.125000, 23.312500
101792665814, 19.375000, 24.125000, 23.312500
101795545814, 19.437500, 24.125000, 23.312500
101798425814, 19.437500, 24.125000, 23.312500
101801305814, 19.437500, 24.125000, 23.312500
101804185814, 19.437500, 24.125000, 23.312500
101807065814, 19.437500, 24.125000, 23.312500
101809945814, 19.437500, 24.125000, 23.312500
101812825814, 19.437500, 24.125000, 23.312500
101815705814, 19.437500, 24.125000, 23.312500
101818585814, 19.437500, 24.125000, 23.312500
101821465814, 19.437500, 24.125000, 23.375000
101824345814, 19.437500, 24.125000, 23.375000
101827225814, 19.375000, 24.125000, 23.312500
101830105814, 19.437500, 24.125000, 23.375000
101832985814, 19.437500, 24.125000, 23.375000
101835865814, 19.437500, 24.125000, 23.312500
101838745814, 19.437500, 24.125000, 23.312500
101841625814, 19.375000, 24.125000, 23.312500
101844505814, 19.437500, 24.125000, 23.375000
101847385814, 19.437500, 24.125000, 23.312500
101850265814, 19.437500, 24.125000, 23.375000
101853145814, 19.437500, 24.125000, 23.375000
101856025814, 19.437500, 24.125000, 23.375000
101858905814, 19.437500, 24.125000, 23.375000
101861785814, 19.437500, 24.125000, 23.312500
101864665814, 19.437500, 24.125000, 23.312500
101867545814, 19.437500, 24.125000, 23.312500
101870425814, 19.437500, 24.125000, 23.375000
101873305814, 19.437500, 24.125000, 23.312500
101876185814, 19.437500, 24.125000, 23.312500
101879065814, 19.437500, 24.125000, 23.312500
101881945814, 19.437500, 24.125000, 23.312500
101884825814, 19.437500, 24.125000, 23.312500
101887705814, 19.437500, 24.125000, 23.312500
101890585814, 19.437500, 24.125000, 23.312500
101893465814, 19.437500, 24.125000, 23.312500
101896345814, 19.437500, 24.125000, 23.312500
101899225814, 19.437500, 24.125000, 23.312500
101902105814, 19.437500, 24.125000, 23.312500
101904985814, 19.437500, 24.125000, 23.312500
101907865814, 19.437500, 24.125000, 23.375000
101910745814, 19.437500, 24.125000, 23.312500
101913625814, 19.437500, 24.125000, 23.312500
101916505814, 19.437500, 24.125000, 23.375000
101919385814, 19.437500, 24.125000, 23.312500
101922265814, 19.437500, 24.125000, 23.312500
101925145814, 19.437500, 24.125000, 23.375000
101928025814, 19.437500, 24.125000, 23.312500
101930905814, 19.437500, 24.125000, 23.375000
101933785814, 19.437500, 24.125000, 23.312500
101936665814, 19.437500, 24.125000, 23.312500
101939545814, 19.437500, 24.125000, 23.312500
101942425814, 19.437500, 24.125000, 23.312500
101945305814, 19.437500, 24.125000, 23.312500
101948185814, 19.437500, 24.125000, 23.312500
101951065814, 19.437500, 24.125000, 23.312500
101953945814, 19.437500, 24.125000, 23.312500
101956825814, 19.437500, 24.125000, 23.375000
101959705814, 19.437500, 24.125000, 23.312500
101962585814, 19.437500, 24.125000, 23.312500
101965465814, 19.437500, 24.125000, 23.312500
101968345814, 19.437500, 24.125000, 23.312500
101971225814, 19.437500, 24.125000, 23.312500
101974105814, 19.437500, 24.125000, 23.312500
101976985814, 19.437500, 24.125000, 23.312500
101979865814, 19.437500, 24.125000, 23.312500
101982745814, 19.437500, 24.125000, 23.375000
101985625814, 19.437500, 24.125000, 23.312500
101988505814, 19.437500, 24.125000, 23.312500
101991385814, 19.437500, 24.125000, 23.312500
101994265814, 19.437500, 24.125000, 23.312500
101997145814, 19.437500, 24.125000, 23.375000
102000025814, 19.437500, 24.125000, 23.312500
102002905814, 19.437500, 24.125000, 23.312500
102005785814, 19.437500, 24.125000, 23.312500
102008665814, 19.437500, 24.125000, 23.312500
102011545814, 19.437500, 24.125000, 23.312500
102014425814, 19.437500, 24.125000, 23.312500
102017305814, 19.437500, 24.125000, 23.312500
102020185814, 19.437500, 24.125000, 23.312500
102023065814, 19.437500, 24.125000, 23.312500
102025945814, 19.437500, 24.125000, 23.312500
102028825814, 19.437500, 24.125000, 23.312500
102031705814, 19.437500, 24.125000, 23.312500
102034585814, 19.437500, 24.125000, 23.312500
102037465814, 19.437500, 24.125000, 23.312500
102040345814, 19.437500, 24.125000, 23.312500
102043225814, 19.437500, 24.125000, 23.312500
102046105814, 19.437500, 24.125000, 23.312500
102048985814, 19.437500, 24.125000, 23.312500
102051865814, 19.437500, 24.125000, 23.312500
102054745814, 19.437500, 24.125000, 23.312500
102057625814, 19.437500, 24.125000, 23.312500
102060505814, 19.437500, 24.125000, 23.312500
102063385814, 19.437500, 24.125000, 23.312500
102066265814, 19.437500, 24.125000, 23.312500
102069145814, 19.437500, 24.125000, 23.312500
102072025814, 19.437500, 24.125000, 23.312500
102074905814, 19.437500, 24.125000, 23.312500
102077785814, 19.437500, 24.125000, 23.312500
102080665814, 19.437500, 24.125000, 23.312500
102083545814, 19.437500, 24.125000, 23.312500
102086425814, 19.437500, 24.125000, 23.312500
102089305814, 19.437500, 24.125000, 23.312500
102092185814, 19.437500, 24.125000, 23.312500
102095065814, 19.437500, 24.125000, 23.312500
102097945814, 19.437500, 24.125000, 23.312500
102100825814, 19.437500, 24.125000, 23.312500
102103705814, 19.437500, 24.125000, 23.312500
102106585814, 19.437500, 24.125000, 23.375000
102109465814, 19.437500, 24.125000, 23.312500
102112345814, 19.437500, 24.125000, 23.312500
102115225814, 19.437500, 24.125000, 23.312500
102118105814, 19.437500, 24.125000, 23.312500
102120985814, 19.437500, 24.125000, 23.312500
102123865814, 19.437500, 24.125000, 23.312500
102126745814, 19.437500, 24.125000, 23.312500
102129625814, 19.437500, 24.125000, 23.312500
102132505814, 19.437500, 24.125000, 23.312500
102135385814, 19.437500, 24.125000, 23.312500
102138265814, 19.437500, 24.125000, 23.312500
102141145814, 19.437500, 24.125000, 23.312500
102144025814, 19.437500, 24.125000, 23.312500
102146905814, 19.437500, 24.125000, 23.312500
102149785814, 19.437500, 24.125000, 23.312500
102152665814, 19.437500, 24.125000, 23.312500
102155545814, 19.437500, 24.125000, 23.312500
102158425814, 19.437500, 24.125000, 23.312500
102161305814, 19.437500, 24.125000, 23.312500
102164185814, 19.437500, 24.125000, 23.312500
102167065814, 19.437500, 24.125000, 23.312500
102169945814, 19.437500, 24.125000, 23.312500
102172825814, 19.437500, 24.125000, 23.312500
102175705814, 19.437500, 24.125000, 23.312500
102178585814, 19.437500, 24.125000, 23.312500
102181465814, 19.437500, 24.125000, 23.312500
102184345814, 19.437500, 24.125000, 23.312500
102187225814, 19.437500, 24.125000, 23.312500
102190105814, 19.437500, 24.125000, 23.312500
102192985814, 19.500000, 24.125000, 23.312500
102195865814, 19.437500, 24.125000, 23.312500
102198745814, 19.437500, 24.125000, 23.312500
102201625814, 19.437500, 24.125000, 23.312500
102204505814, 19.500000, 24.125000, 23.312500
102207385814, 19.500000, 24.125000, 23.312500
102210265814, 19.437500, 24.125000, 23.312500
102213145814, 19.437500, 24.125000, 23.312500
102216025814, 19.500000, 24.125000, 23.312500
102218905814, 19.437500, 24.125000, 23.312500
102221785814, 19.500000, 24.125000, 23.312500
102224665814, 19.500000, 24.125000, 23.312500
102227545814, 19.437500, 24.125000, 23.312500
102230425814, 19.437500, 24.125000, 23.312500
102233305814, 19.500000, 24.125000, 23.312500
102236185814, 19.437500, 24.125000, 23.312500
102239065814, 19.500000, 24.125000, 23.312500
102241945814, 19.437500, 24.125000, 23.312500
102244825814, 19.437500, 24.125000, 23.312500
102247705814, 19.500000, 24.125000, 23.312500
102250585814, 19.437500, 24.125000, 23.312500
102253465814, 19.437500, 24.125000, 23.312500
102256345814, 19.437500, 24.125000, 23.312500
102259225814, 19.437500, 24.125000, 23.312500
102262105814, 19.437500, 24.125000, 23.312500
102264985814, 19.437500, 24.125000, 23.312500
102267865814, 19.500000, 24.125000, 23.312500
102270745814, 19.500000, 24.125000, 23.312500
102273625814, 19.500000, 24.125000, 23.312500
102276505814, 19.500000, 24.125000, 23.312500
102279385814, 19.437500, 24.125000, 23.312500
102282265814, 19.500000, 24.125000, 23.312500
102285145814, 19.500000, 24.125000, 23.312500
102288025814, 19.500000, 24.125000, 23.312500
102290905814, 19.437500, 24.125000, 23.312500
102293785814, 19.500000, 24.125000, 23.312500
102296665814, 19.500000, 24.125000, 23.312500
102299545814, 19.437500, 24.125000, 23.312500
102302425814, 19.500000, 24.125000, 23.312500
102305305814, 19.500000, 24.125000, 23.312500
102308185814, 19.500000, 24.062500, 23.312500
102311065814, 19.500000, 24.125000, 23.312500
102313945814, 19.437500, 24.125000, 23.312500
102316825814, 19.500000, 24.125000, 23.312500
102319705814, 19.500000, 24.125000, 23.312500
102322585814, 19.500000, 24.125000, 23.312500
102325465814, 19.500000, 24.125000, 23.312500
102328345814, 19.437500, 24.125000, 23.312500
102331225814, 19.437500, 24.125000, 23.312500
102334105814, 19.500000, 24.125000, 23.312500
102336985814, 19.500000, 24.125000, 23.312500
102339865814, 19.500000, 24.125000, 23.312500
102342745814, 19.500000, 24.125000, 23.312500
102345625814, 19.500000, 24.125000, 23.312500
102348505814, 19.437500, 24.125000, 23.312500
102351385814, 19.500000, 24.125000, 23.312500
102354265814, 19.500000, 24.125000, 23.312500
102357145814, 19.500000, 24.125000, 23.312500
102360025814, 19.500000, 24.125000, 23.312500
102362905814, 19.437500, 24.125000, 23.312500
102365785814, 19.500000, 24.125000, 23.312500
102368665814, 19.500000, 24.125000, 23.312500
102371545814, 19.500000, 24.125000, 23.312500
102374425814, 19.500000, 24.125000, 23.312500
102377305814, 19.500000, 24.125000, 23.312500
102380185814, 19.500000, 24.125000, 23.312500
102383065814, 19.437500, 24.125000, 23.312500
102385945814, 19.500000, 24.125000, 23.312500
102388825814, 19.500000, 24.125000, 23.312500
102391705814, 19.500000, 24.125000, 23.312500
102394585814, 19.500000, 24.125000, 23.312500
102397465814, 19.500000, 24.125000, 23.312500
102400345814, 19.500000, 24.125000, 23.312500
102403225814, 19.500000, 24.125000, 23.312500
102406105814, 19.437500, 24.125000, 23.312500
102408985814, 19.500000, 24.125000, 23.312500
102411865814, 19.500000, 24.125000, 23.312500
102414745814, 19.500000, 24.125000, 23.312500
102417625814, 19.500000, 24.125000, 23.312500
102420505814, 19.500000, 24.125000, 23.312500
102423385814, 19.500000, 24.125000, 23.312500
102426265814, 19.500000, 24.125000, 23.312500
102429145814, 19.500000, 24.125000, 23.312500
102432025814, 19.500000, 24.125000, 23.312500
102434905814, 19.500000, 24.125000, 23.312500
102437785814, 19.500000, 24.125000, 23.312500
102440665814, 19.500000, 24.125000, 23.312500
102443545814, 19.500000, 24.125000, 23.312500
102446425814, 19.500000, 24.125000, 23.312500
102449305814, 19.500000, 24.125000, 23.312500
102452185814, 19.500000, 24.125000, 23.312500
102455065814, 19.437500, 24.125000, 23.312500
102457945814, 19.500000, 24.125000, 23.312500
102460825814, 19.500000, 24.125000, 23.312500
102463705814, 19.500000, 24.125000, 23.312500
102466585814, 19.500000, 24.125000, 23.312500
102469465814, 19.500000, 24.125000, 23.312500
102472345814, 19.500000, 24.125000, 23.312500
102475225814, 19.500000, 24.125000, 23.312500
102478105814, 19.500000, 24.125000, 23.312500
102480985814, 19.500000, 24.125000, 23.312500
102483865814, 19.500000, 24.125000, 23.312500
102486745814, 19.500000, 24.125000, 23.312500
102489625814, 19.500000, 24.125000, 23.312500
102492505814, 19.500000, 24.125000, 23.312500
102495385814, 19.500000, 24.125000, 23.312500
102498265814, 19.500000, 24.125000, 23.312500
102501145814, 19.500000, 24.125000, 23.312500
102504025814, 19.500000, 24.125000, 23.312500
102506905814, 19.500000, 24.125000, 23.312500
102509785814, 19.500000, 24.062500, 23.312500
102512665814, 19.500000, 24.125000, 23.312500
102515545814, 19.500000, 24.125000, 23.312500
102518425814, 19.500000, 24.125000, 23.312500
102521305814, 19.500000, 24.125000, 23.312500
102524185814, 19.500000, 24.125000, 23.312500
102527065814, 19.500000, 24.125000, 23.312500
102529945814, 19.500000, 24.062500, 23.312500
102532825814, 19.500000, 24.125000, 23.312500
102535705814, 19.500000, 24.062500, 23.312500
102538585814, 19.500000, 24.062500, 23.312500
102541465814, 19.500000, 24.125000, 23.312500
102544345814, 19.500000, 24.125000, 23.312500
102547225814, 19.500000, 24.125000, 23.312500
102550105814, 19.500000, 24.125000, 23.312500
102552985814, 19.500000, 24.125000, 23.312500
102555865814, 19.500000, 24.125000, 23.312500
102558745814, 19.500000, 24.062500, 23.312500
102561625814, 19.500000, 24.125000, 23.312500
102564505814, 19.500000, 24.125000, 23.312500
102567385814, 19.500000, 24.125000, 23.312500
102570265814, 19.500000, 24.125000, 23.312500
102573145814, 19.500000, 24.062500, 23.312500
102576025814, 19.500000, 24.125000, 23.312500
102578905814, 19.500000, 24.125000, 23.312500
102581785814, 19.500000, 24.125000, 23.312500
102584665814, 19.500000, 24.125000, 23.312500
102587545814, 19.500000, 24.062500, 23.312500
102590425814, 19.500000, 24.125000, 23.312500
102593305814, 19.500000, 24.125000, 23.312500
102596185814, 19.500000, 24.125000, 23.312500
102599065814, 19.500000, 24.125000, 23.312500
102601945814, 19.500000, 24.125000, 23.312500
102604825814, 19.500000, 24.125000, 23.312500
102607705814, 19.500000, 24.125000, 23.312500
102610585814, 19.500000, 24.062500, 23.312500
102613465814, 19.500000, 24.125000, 23.312500
102616345814, 19.500000, 24.125000, 23.312500
102619225814, 19.500000, 24.125000, 23.312500
102622105814, 19.562500, 24.125000, 23.312500
102624985814, 19.500000, 24.125000, 23.312500
102627865814, 19.500000, 24.062500, 23.312500
102630745814, 19.500000, 24.125000, 23.312500
102633625814, 19.500000, 24.125000, 23.312500
102636505814, 19.500000, 24.125000, 23.312500
102639385814, 19.500000, 24.125000, 23.312500
102642265814, 19.500000, 24.062500, 23.312500
102645145814, 19.500000, 24.125000, 23.312500
102648025814, 19.500000, 24.125000, 23.312500
102650905814, 19.500000, 24.125000, 23.312500
102653785814, 19.500000, 24.125000, 23.312500
102656665814, 19.500000, 24.125000, 23.312500
102659545814, 19.500000, 24.125000, 23.312500
102662425814, 19.500000, 24.125000, 23.312500
102665305814, 19.500000, 24.062500, 23.312500
102668185814, 19.500000, 24.062500, 23.312500
102671065814, 19.500000, 24.125000, 23.312500
102673945814, 19.500000, 24.125000, 23.312500
102676825814, 19.500000, 24.125000, 23.312500
102679705814, 19.500000, 24.125000, 23.312500
102682585814, 19.500000, 24.125000, 23.312500
102685465814, 19.500000, 24.125000, 23.312500
102688345814, 19.500000, 24.125000, 23.312500
102691225814, 19.500000, 24.125000, 23.312500
102694105814, 19.500000, 24.125000, 23.312500
102696985814, 19.500000, 24.125000, 23.312500
102699865814, 19.500000, 24.125000, 23.312500
102702745814, 19.500000, 24.125000, 23.312500
102705625814, 19.562500, 24.125000, 23.312500
102708505814, 19.500000, 24.125000, 23.312500
102711385814, 19.500000, 24.125000, 23.312500
102714265814, 19.500000, 24.125000, 23.312500
102717145814, 19.500000, 24.125000, 23.312500
102720025814, 19.500000, 24.125000, 23.312500
102722905814, 19.500000, 24.125000, 23.312500
102725785814, 19.500000, 24.062500, 23.312500
102728665814, 19.500000, 24.125000, 23.312500
102731545814, 19.500000, 24.125000, 23.312500
102734425814, 19.500000, 24.125000, 23.312500
102737305814, 19.562500, 24.125000, 23.312500
102740185814, 19.500000, 24.125000, 23.312500
102743065814, 19.500000, 24.125000, 23.312500
102745945814, 19.500000, 24.062500, 23.312500
102748825814, 19.500000, 24.125000, 23.312500
102751705814, 19.500000, 24.125000, 23.312500
102754585814, 19.500000, 24.125000, 23.312500
102757465814, 19.500000, 24.125000, 23.312500
102760345814, 19.562500, 24.125000, 23.312500
102763225814, 19.500000, 24.062500, 23.312500
102766105814, 19.562500, 24.062500, 23.312500
102768985814, 19.562500, 24.062500, 23.312500
102771865814, 19.500000, 24.125000, 23.312500
102774745814, 19.500000, 24.125000, 23.312500
102777625814, 19.562500, 24.125000, 23.312500
102780505814, 19.562500, 24.125000, 23.312500
102783385814, 19.562500, 24.125000, 23.312500
102786265814, 19.562500, 24.125000, 23.312500
102789145814, 19.562500, 24.062500, 23.312500
102792025814, 19.562500, 24.125000, 23.312500
102794905814, 19.500000, 24.125000, 23.312500
102797785814, 19.500000, 24.062500, 23.312500
102800665814, 19.562500, 24.125000, 23.312500
102803545814, 19.500000, 24.125000, 23.312500
102806425814, 19.562500, 24.125000, 23.312500
102809305814, 19.562500, 24.125000, 23.312500
102812185814, 19.500000, 24.125000, 23.312500
102815065814, 19.500000, 24.125000, 23.312500
102817945814, 19.562500, 24.125000, 23.312500
102820825814, 19.500000, 24.062500, 23.312500
102823705814, 19.562500, 24.125000, 23.312500
102826585814, 19.562500, 24.125000, 23.312500
102829465814, 19.500000, 24.062500, 23.312500
102832345814, 19.562500, 24.125000, 23.312500
102835225814, 19.562500, 24.062500, 23.312500
102838105814, 19.562500, 24.125000, 23.312500
102840985814, 19.562500, 24.125000, 23.312500
102843865814, 19.562500, 24.062500, 23.312500
102846745814, 19.562500, 24.062500, 23.312500
102849625814, 19.500000, 24.125000, 23.312500
102852505814, 19.562500, 24.125000, 23.312500
102855385814, 19.562500, 24.125000, 23.312500
102858265814, 19.562500, 24.062500, 23.312500
102861145814, 19.500000, 24.125000, 23.312500
102864025814, 19.562500, 24.125000, 23.312500
102866905814, 19.562500, 24.125000, 23.312500
102869785814, 19.562500, 24.125000, 23.312500
102872665814, 19.562500, 24.125000, 23.312500
102875545814, 19.500000, 24.125000, 23.312500
102878425814, 19.562500, 24.125000, 23.312500
102881305814, 19.562500, 24.125000, 23.312500
102884185814, 19.562500, 24.125000, 23.312500
102887065814, 19.562500, 24.125000, 23.312500
102889945814, 19.562500, 24.125000, 23.312500
102892825814, 19.562500, 24.125000, 23.312500
102895705814, 19.562500, 24.125000, 23.312500
102898585814, 19.562500, 24.062500, 23.312500
102901465814, 19.562500, 24.125000, 23.312500
102904345814, 19.562500, 24.062500, 23.312500
102907225814, 19.562500, 24.125000, 23.312500
102910105814, 19.562500, 24.125000, 23.312500
102912985814, 19.562500, 24.125000, 23.312500
102915865814, 19.562500, 24.125000, 23.312500
102918745814, 19.562500, 24.125000, 23.312500
102921625814, 19.562500, 24.125000, 23.312500
102924505814, 19.562500, 24.125000, 23.312500
102927385814, 19.562500, 24.125000, 23.312500
102930265814, 19.562500, 24.062500, 23.312500
102933145814, 19.562500, 24.125000, 23.312500
102936025814, 19.562500, 24.125000, 23.312500
102938905814, 19.562500, 24.125000, 23.312500
102941785814, 19.562500, 24.125000, 23.312500
102944665814, 19.562500, 24.125000, 23.312500
102947545814, 19.562500, 24.125000, 23.312500
102950425814, 19.562500, 24.125000, 23.312500
102953305814, 19.562500, 24.125000, 23.312500
102956185814, 19.562500, 24.062500, 23.312500
102959065814, 19.562500, 24.125000, 23.312500
102961945814, 19.562500, 24.062500, 23.312500
102964825814, 19.562500, 24.125000, 23.312500
102967705814, 19.562500, 24.062500, 23.312500
102970585814, 19.562500, 24.125000, 23.312500
102973465814, 19.562500, 24.062500, 23.312500
102976345814, 19.562500, 24.125000, 23.312500
102979225814, 19.562500, 24.062500, 23.312500
102982105814, 19.562500, 24.062500, 23.312500
102984985814, 19.562500, 24.062500, 23.312500
102987865814, 19.562500, 24.062500, 23.312500
102990745814, 19.562500, 24.125000, 23.312500
102993625814, 19.562500, 24.062500, 23.312500
102996505814, 19.562500, 24.125000, 23.312500
102999385814, 19.562500, 24.125000, 23.312500
103002265814, 19.562500, 24.125000, 23.312500
103005145814, 19.562500, 24.062500, 23.312500
103008025814, 19.562500, 24.125000, 23.312500
103010905814, 19.562500, 24.062500, 23.312500
103013785814, 19.562500, 24.125000, 23.312500
103016665814, 19.562500, 24.125000, 23.312500
103019545814, 19.562500, 24.125000, 23.312500
103022425814, 19.562500, 24.062500, 23.312500
103025305814, 19.500000, 24.062500, 23.312500
103028185814, 19.562500, 24.062500, 23.312500
103031065814, 19.562500, 24.062500, 23.312500
103033945814, 19.562500, 24.125000, 23.312500
103036825814, 19.562500, 24.062500, 23.312500
103039705814, 19.562500, 24.125000, 23.312500
103042585814, 19.562500, 24.125000, 23.312500
103045465814, 19.562500, 24.062500, 23.312500
103048345814, 19.562500, 24.125000, 23.312500
103051225814, 19.562500, 24.062500, 23.312500
103054105814, 19.562500, 24.062500, 23.312500
103056985814, 19.562500, 24.125000, 23.312500
103059865814, 19.562500, 24.125000, 23.312500
103062745814, 19.562500, 24.062500, 23.312500
103065625814, 19.562500, 24.062500, 23.312500
103068505814, 19.562500, 24.062500, 23.312500
103071385814, 19.562500, 24.125000, 23.312500
103074265814, 19.562500, 24.125000, 23.312500
103077145814, 19.562500, 24.062500, 23.312500
103080025814, 19.562500, 24.125000, 23.312500
103082905814, 19.562500, 24.125000, 23.312500
103085785814, 19.562500, 24.125000, 23.312500
103088665814, 19.562500, 24.062500, 23.312500
103091545814, 19.562500, 24.125000, 23.312500
103094425814, 19.562500, 24.125000, 23.312500
103097305814, 19.562500, 24.062500, 23.312500
103100185814, 19.562500, 24.125000, 23.312500
103103065814, 19.562500, 24.125000, 23.312500
103105945814, 19.562500, 24.062500, 23.312500
103108825814, 19.562500, 24.062500, 23.312500
103111705814, 19.562500, 24.125000, 23.312500
103114585814, 19.562500, 24.125000, 23.312500
103117465814, 19.562500, 24.125000, 23.312500
103120345814, 19.562500, 24.062500, 23.312500
103123225814, 19.562500, 24.125000, 23.312500
103126105814, 19.562500, 24.062500, 23.312500
103128985814, 19.562500, 24.062500, 23.312500
103131865814, 19.562500, 24.062500, 23.312500
103134745814, 19.562500, 24.125000, 23.312500
103137625814, 19.562500, 24.062500, 23.312500
103140505814, 19.562500, 24.062500, 23.312500
