time	stanley	env	control	diff_stanley	diff_control
18:08:51	11,6219	25,125	24,2781	13,5031	0,846875
18:09:49	11,6406	25,125	24,2531	13,4844	0,871875
18:10:47	11,675	25,125	24,25	13,45	0,875
18:11:44	11,6875	25,125	24,25	13,4375	0,875
18:12:42	11,6937	25,125	24,25	13,4313	0,875
18:13:39	11,7344	25,1219	24,25	13,3875	0,871875
18:14:37	11,7469	25,1219	24,25	13,375	0,871875
18:15:35	11,75	25,1219	24,25	13,3719	0,871875
18:16:32	11,7875	25,1125	24,25	13,325	0,8625
18:17:30	11,8094	25,0844	24,25	13,275	0,834375
18:18:27	11,8156	25,0625	24,25	13,2469	0,8125
18:19:25	11,85	25,0625	24,25	13,2125	0,8125
18:20:23	11,8688	25,0656	24,25	13,1969	0,815625
18:21:23	11,875	25,0625	24,25	13,1875	0,8125
18:22:21	11,9094	25,0625	24,2469	13,1531	0,815625
18:23:18	11,9187	25,0625	24,2344	13,1438	0,828125
18:24:16	11,9375	25,0625	24,2219	13,125	0,840625
18:25:13	11,95	25,0625	24,1969	13,1125	0,865625
18:26:11	11,9875	25,0625	24,1969	13,075	0,865625
18:27:09	12	25,0625	24,1938	13,0625	0,86875
18:28:06	12,0062	25,0625	24,1906	13,0563	0,871875
18:29:04	12,0312	25,0625	24,1875	13,0312	0,875
18:30:01	12,0625	25,0594	24,1875	12,9969	0,871875
18:30:59	12,0625	25,0312	24,1875	12,9688	0,84375
18:31:57	12,0875	25,0156	24,1875	12,9281	0,828125
18:32:54	12,1188	25,0188	24,1875	12,9	0,83125
18:33:52	12,1281	25,0156	24,1875	12,8875	0,828125
18:34:49	12,1375	25,0188	24,1875	12,8813	0,83125
18:35:47	12,1813	25	24,1875	12,8187	0,8125
18:36:45	12,1875	25	24,1875	12,8125	0,8125
18:37:42	12,2094	25	24,1875	12,7906	0,8125
18:38:40	12,2344	25	24,1812	12,7656	0,81875
18:39:37	12,25	25	24,1687	12,75	0,83125
18:40:35	12,2562	25	24,1594	12,7438	0,840625
18:41:33	12,2844	25	24,1625	12,7156	0,8375
18:42:30	12,3094	25	24,1375	12,6906	0,8625
18:43:28	12,3219	25	24,1313	12,6781	0,86875
18:44:25	12,3344	25	24,125	12,6656	0,875
18:45:23	12,3656	25	24,125	12,6344	0,875
18:46:21	12,375	25	24,125	12,625	0,875
18:47:18	12,3812	25	24,125	12,6188	0,875
18:48:16	12,4313	25	24,125	12,5687	0,875
18:49:13	12,4375	24,9906	24,125	12,5531	0,865625
18:50:11	12,4437	24,9812	24,125	12,5375	0,85625
18:51:09	12,4688	24,9875	24,125	12,5188	0,8625
18:52:06	12,4938	24,9906	24,125	12,4969	0,865625
18:53:04	12,5	24,9937	24,125	12,4937	0,86875
18:54:01	12,5281	25	24,125	12,4719	0,875
18:54:59	12,5531	25	24,125	12,4469	0,875
18:55:57	12,5625	24,9625	24,125	12,4	0,8375
18:56:54	12,5687	24,9375	24,125	12,3688	0,8125
18:57:52	12,5969	24,9375	24,125	12,3406	0,8125
18:58:49	12,625	24,9375	24,1125	12,3125	0,825
18:59:47	12,6281	24,9375	24,0844	12,3094	0,853125
19:00:45	12,6562	24,9375	24,075	12,2812	0,8625
19:01:42	12,675	24,9375	24,0688	12,2625	0,86875
19:02:40	12,6844	24,9406	24,0688	12,2563	0,871875
19:03:37	12,7031	24,9375	24,0625	12,2344	0,875
19:04:35	12,7312	24,9375	24,0625	12,2063	0,875
19:05:33	12,75	24,9375	24,0625	12,1875	0,875
19:06:30	12,7531	24,9375	24,0625	12,1844	0,875
19:07:28	12,7812	24,9375	24,0625	12,1562	0,875
19:08:25	12,8063	24,9375	24,0625	12,1312	0,875
19:09:23	12,8156	24,9375	24,0625	12,1219	0,875
19:10:21	12,8313	24,9375	24,0625	12,1062	0,875
19:11:18	12,8625	24,9375	24,0625	12,075	0,875
19:12:16	12,875	24,9375	24,0625	12,0625	0,875
19:13:13	12,8781	24,9375	24,0625	12,0594	0,875
19:14:11	12,9125	24,9406	24,0625	12,0281	0,878125
19:15:09	12,9375	24,9625	24,0625	12,025	0,9
19:16:06	12,9406	24,95	24,0625	12,0094	0,8875
19:17:04	12,9469	24,9406	24,0625	11,9938	0,878125
19:18:01	12,9875	24,9375	24,0625	11,95	0,875
19:18:59	13	24,9375	24,0625	11,9375	0,875
19:19:57	13,0031	24,9375	24,0625	11,9344	0,875
19:20:54	13,0312	24,9375	24,0625	11,9062	0,875
19:21:52	13,0594	24,9375	24,0625	11,8781	0,875
19:22:49	13,0625	24,9375	24,0562	11,875	0,88125
19:23:47	13,0719	24,9375	24,0531	11,8656	0,884375
19:24:45	13,1156	24,9375	24,0562	11,8219	0,88125
19:25:42	13,125	24,9375	24,0469	11,8125	0,890625
19:26:40	13,1312	24,9375	24,0437	11,8063	0,89375
19:27:37	13,1594	24,9375	24,0437	11,7781	0,89375
19:28:35	13,1844	24,9375	24,025	11,7531	0,9125
19:29:33	13,1875	24,9375	24,0094	11,75	0,928125
19:30:30	13,1969	24,9375	24,0094	11,7406	0,928125
19:31:28	13,2312	24,9375	24,0031	11,7063	0,934375
19:32:25	13,25	24,9375	24,0031	11,6875	0,934375
19:33:23	13,2531	24,9375	24,0063	11,6844	0,93125
19:34:21	13,2625	24,9375	24	11,675	0,9375
19:35:18	13,3125	24,9375	24	11,625	0,9375
19:36:16	13,3125	24,9375	24	11,625	0,9375
19:37:13	13,3281	24,9375	24	11,6094	0,9375
19:38:11	13,35	24,9375	24	11,5875	0,9375
19:39:09	13,375	24,9219	24	11,5469	0,921875
19:40:06	13,375	24,9344	24	11,5594	0,934375
19:41:04	13,3812	24,8844	24	11,5031	0,884375
19:42:01	13,4219	24,9	24	11,4781	0,9
19:42:59	13,4375	24,9031	24	11,4656	0,903125
19:43:57	13,4406	24,9312	24	11,4906	0,93125
19:44:54	13,4594	24,9125	24	11,4531	0,9125
19:45:52	13,4875	24,9187	24	11,4312	0,91875
19:46:49	13,5	24,8969	24	11,3969	0,896875
19:47:47	13,5	24,875	24	11,375	0,875
19:48:45	13,5312	24,875	24	11,3438	0,875
19:49:42	13,5625	24,875	23,9937	11,3125	0,88125
19:50:40	13,5625	24,875	23,9812	11,3125	0,89375
19:51:37	13,5687	24,875	24	11,3063	0,875
19:52:35	13,6031	24,875	23,975	11,2719	0,9
19:53:33	13,625	24,875	23,9594	11,25	0,915625
19:54:30	13,625	24,875	23,95	11,25	0,925
19:55:28	13,6375	24,8719	23,9375	11,2344	0,934375
19:56:25	13,6781	24,8438	23,9375	11,1656	0,90625
19:57:23	13,6875	24,8438	23,9375	11,1562	0,90625
19:58:21	13,6906	24,8656	23,9375	11,175	0,928125
19:59:18	13,7063	24,8188	23,9375	11,1125	0,88125
20:00:16	13,7438	24,8188	23,9375	11,075	0,88125
20:01:13	13,75	24,8375	23,9375	11,0875	0,9
20:02:11	13,7625	24,8656	23,9375	11,1031	0,928125
20:03:09	13,7875	24,8719	23,9375	11,0844	0,934375
20:04:06	13,8031	24,8656	23,9375	11,0625	0,928125
20:05:04	13,8125	24,8531	23,9375	11,0406	0,915625
20:06:01	13,825	24,8188	23,9375	10,9938	0,88125
20:06:59	13,85	24,8125	23,9375	10,9625	0,875
20:07:57	13,8719	24,8125	23,9375	10,9406	0,875
20:08:54	13,875	24,8125	23,9375	10,9375	0,875
20:09:52	13,8875	24,8125	23,9312	10,925	0,88125
20:10:49	13,9187	24,8125	23,9094	10,8938	0,903125
20:11:47	13,9375	24,8125	23,9094	10,875	0,903125
20:12:45	13,9375	24,8125	23,8844	10,875	0,928125
20:13:42	13,9437	24,8125	23,8813	10,8688	0,93125
20:14:40	13,9844	24,8125	23,8813	10,8281	0,93125
20:15:37	13,9969	24,8125	23,875	10,8156	0,9375
20:16:35	14,0031	24,8125	23,875	10,8094	0,9375
20:17:33	14,0156	24,7937	23,875	10,7781	0,91875
20:18:30	14,05	24,7875	23,875	10,7375	0,9125
20:19:28	14,0594	24,7719	23,875	10,7125	0,896875
20:20:25	14,0625	24,75	23,875	10,6875	0,875
20:21:23	14,0875	24,7688	23,875	10,6813	0,89375
20:22:21	14,1	24,7688	23,875	10,6688	0,89375
20:23:18	14,1219	24,7719	23,875	10,65	0,896875
20:24:16	14,125	24,7844	23,875	10,6594	0,909375
20:25:13	14,1438	24,7906	23,875	10,6469	0,915625
20:26:11	14,1781	24,7625	23,875	10,5844	0,8875
20:27:09	14,1875	24,775	23,8719	10,5875	0,903125
20:28:06	14,1875	24,7781	23,8625	10,5906	0,915625
20:29:04	14,2031	24,7563	23,8531	10,5531	0,903125
20:30:01	14,2344	24,7594	23,8313	10,525	0,928125
20:30:59	14,25	24,7531	23,8219	10,5031	0,93125
20:31:57	14,25	24,75	23,8281	10,5	0,921875
20:32:54	14,2625	24,75	23,8125	10,4875	0,9375
20:33:52	14,3063	24,75	23,8156	10,4437	0,934375
20:34:49	14,3094	24,75	23,8156	10,4406	0,934375
20:35:47	14,3125	24,75	23,8125	10,4375	0,9375
20:36:45	14,3219	24,75	23,8125	10,4281	0,9375
20:37:42	14,35	24,75	23,8125	10,4	0,9375
20:38:40	14,375	24,75	23,8125	10,375	0,9375
20:39:37	14,3781	24,75	23,8125	10,3719	0,9375
20:40:35	14,4	24,75	23,8125	10,35	0,9375
20:41:33	14,4219	24,75	23,8125	10,3281	0,9375
20:42:30	14,4375	24,75	23,8125	10,3125	0,9375
20:43:28	14,4375	24,75	23,8125	10,3125	0,9375
20:44:25	14,4531	24,75	23,8125	10,2969	0,9375
20:45:23	14,4781	24,75	23,8125	10,2719	0,9375
20:46:21	14,4969	24,75	23,8125	10,2531	0,9375
20:47:18	14,5	24,75	23,8125	10,25	0,9375
20:48:16	14,5094	24,75	23,8125	10,2406	0,9375
20:49:13	14,5375	24,75	23,8125	10,2125	0,9375
20:50:11	14,5625	24,75	23,8125	10,1875	0,9375
20:51:09	14,5625	24,7469	23,8125	10,1844	0,934375
20:52:06	14,575	24,75	23,775	10,175	0,975
20:53:07	14,5969	24,75	23,7781	10,1531	0,971875
20:54:04	14,6156	24,75	23,7812	10,1344	0,96875
20:55:02	14,625	24,75	23,7594	10,125	0,990625
20:56:00	14,6281	24,7	23,7563	10,0719	0,94375
20:56:57	14,6562	24,6875	23,75	10,0312	0,9375
20:57:55	14,6813	24,6875	23,75	10,0062	0,9375
20:58:52	14,6875	24,6969	23,75	10,0094	0,946875
20:59:50	14,6937	24,6938	23,75	10	0,94375
21:00:48	14,6969	24,7125	23,75	10,0156	0,9625
21:01:45	14,7469	24,7	23,75	9,95312	0,95
21:02:43	14,75	24,7	23,75	9,95	0,95
21:03:40	14,75	24,7	23,75	9,95	0,95
21:04:38	14,7719	24,6969	23,75	9,925	0,946875
21:05:36	14,7937	24,6906	23,75	9,89688	0,940625
21:06:33	14,8125	24,6875	23,75	9,875	0,9375
21:07:31	14,8125	24,6875	23,7437	9,875	0,94375
21:08:28	14,8156	24,6875	23,7344	9,87187	0,953125
21:09:26	14,8469	24,6875	23,7125	9,84062	0,975
21:10:24	14,8656	24,6875	23,7094	9,82188	0,978125
21:11:21	14,8719	24,6875	23,6875	9,81563	1
21:12:19	14,8781	24,6875	23,6875	9,80937	1
21:13:16	14,9062	24,6875	23,6875	9,78125	1
21:14:14	14,925	24,6875	23,6875	9,7625	1
21:15:12	14,9375	24,6875	23,6875	9,75	1
21:16:09	14,9375	24,6812	23,6875	9,74375	0,99375
21:17:07	14,95	24,6875	23,6875	9,7375	1
21:18:04	14,9906	24,6812	23,6875	9,69062	0,99375
21:19:02	15	24,6812	23,6875	9,68125	0,99375
21:20:00	15	24,6625	23,6875	9,6625	0,975
21:20:57	15,0062	24,6344	23,6875	9,62812	0,946875
21:21:55	15,0406	24,6781	23,6875	9,6375	0,990625
21:22:52	15,0594	24,6406	23,6875	9,58125	0,953125
21:23:50	15,0656	24,6562	23,6875	9,59062	0,96875
21:24:48	15,0625	24,6469	23,6875	9,58438	0,959375
21:25:45	15,0813	24,625	23,6875	9,54375	0,9375
21:26:43	15,1094	24,6469	23,6875	9,5375	0,959375
21:27:40	15,125	24,6562	23,6875	9,53125	0,96875
21:28:38	15,125	24,6281	23,6875	9,50313	0,940625
21:29:36	15,1344	24,625	23,6781	9,49062	0,946875
21:30:33	15,1625	24,625	23,6625	9,4625	0,9625
21:31:31	15,1844	24,625	23,6594	9,44063	0,965625
21:32:28	15,1875	24,625	23,6438	9,4375	0,98125
21:33:26	15,1937	24,625	23,6562	9,43125	0,96875
21:34:24	15,2188	24,625	23,6375	9,40625	0,9875
21:35:21	15,2375	24,625	23,6344	9,3875	0,990625
21:36:19	15,25	24,625	23,625	9,375	1
21:37:16	15,2562	24,625	23,6375	9,36875	0,9875
21:38:14	15,2594	24,625	23,6281	9,36562	0,996875
21:39:12	15,2937	24,625	23,625	9,33125	1
21:40:09	15,3094	24,625	23,625	9,31563	1
21:41:07	15,3125	24,625	23,625	9,3125	1
21:42:04	15,3125	24,625	23,625	9,3125	1
21:43:02	15,3313	24,625	23,625	9,29375	1
21:44:00	15,3562	24,625	23,625	9,26875	1
21:44:57	15,3688	24,625	23,625	9,25625	1
21:45:55	15,3781	24,625	23,625	9,24687	1
21:46:52	15,3844	24,625	23,625	9,24062	1
21:47:50	15,4031	24,625	23,625	9,22188	1
21:48:48	15,4344	24,625	23,625	9,19063	1
21:49:48	15,4344	24,625	23,625	9,19063	1
21:50:46	15,4375	24,625	23,625	9,1875	1
21:51:43	15,4531	24,625	23,625	9,17188	1
21:52:41	15,4781	24,625	23,625	9,14687	1
21:53:38	15,4969	24,625	23,625	9,12813	1
21:54:36	15,5	24,625	23,625	9,125	1
21:55:34	15,5062	24,625	23,625	9,11875	1
21:56:31	15,5281	24,625	23,625	9,09688	1
21:57:29	15,5594	24,625	23,625	9,06563	1
21:58:26	15,5625	24,625	23,625	9,0625	1
21:59:24	15,5625	24,625	23,625	9,0625	1
22:00:22	15,5656	24,625	23,6187	9,05937	1,00625
22:01:19	15,5969	24,625	23,625	9,02812	1
22:02:17	15,6094	24,625	23,6187	9,01562	1,00625
22:03:14	15,625	24,625	23,6156	9	1,00937
22:04:12	15,625	24,625	23,6	9	1,025
22:05:10	15,6312	24,625	23,5969	8,99375	1,02812
22:06:07	15,675	24,625	23,5844	8,95	1,04062
22:07:05	15,6875	24,625	23,5719	8,9375	1,05313
22:08:02	15,6875	24,625	23,5625	8,9375	1,0625
22:09:00	15,6937	24,625	23,5656	8,93125	1,05937
22:09:58	15,7063	24,625	23,5656	8,91875	1,05937
22:10:55	15,7344	24,625	23,5688	8,89062	1,05625
22:11:53	15,7438	24,625	23,5625	8,88125	1,0625
22:12:50	15,75	24,625	23,5625	8,875	1,0625
22:13:48	15,7656	24,625	23,5625	8,85938	1,0625
22:14:46	15,7781	24,625	23,5625	8,84688	1,0625
22:15:43	15,8063	24,625	23,5625	8,81875	1,0625
22:16:41	15,8063	24,625	23,5625	8,81875	1,0625
22:17:38	15,8125	24,625	23,5625	8,8125	1,0625
22:18:36	15,8187	24,625	23,5625	8,80625	1,0625
22:19:34	15,8438	24,6313	23,5625	8,7875	1,06875
22:20:31	15,8688	24,625	23,5625	8,75625	1,0625
22:21:29	15,875	24,625	23,5625	8,75	1,0625
22:22:26	15,875	24,625	23,5625	8,75	1,0625
22:23:24	15,8875	24,6406	23,5625	8,75313	1,07812
22:24:22	15,9125	24,6687	23,5625	8,75625	1,10625
22:25:19	15,9313	24,65	23,5625	8,71875	1,0875
22:26:17	15,9344	24,6313	23,5625	8,69688	1,06875
22:27:14	15,9375	24,6344	23,5625	8,69687	1,07187
22:28:12	15,9594	24,6562	23,5625	8,69688	1,09375
22:29:10	15,9812	24,6594	23,5625	8,67813	1,09688
22:30:07	15,9906	24,6469	23,5625	8,65625	1,08438
22:31:05	16	24,6531	23,5625	8,65312	1,09062
22:32:02	16	24,6625	23,5625	8,6625	1,1
22:33:00	16,0063	24,6781	23,5625	8,67188	1,11563
22:33:58	16,0437	24,6844	23,5625	8,64062	1,12187
22:34:55	16,0594	24,6875	23,5625	8,62813	1,125
22:35:53	16,0625	24,6875	23,5625	8,625	1,125
22:36:50	16,0656	24,6625	23,5625	8,59688	1,1
22:37:48	16,0719	24,6375	23,5625	8,56563	1,075
22:38:46	16,1	24,6469	23,5625	8,54688	1,08438
22:39:43	16,1187	24,6687	23,5625	8,55	1,10625
22:40:41	16,125	24,675	23,5625	8,55	1,1125
22:41:38	16,125	24,6719	23,5625	8,54688	1,10938
22:42:36	16,1313	24,6406	23,5625	8,50937	1,07812
22:43:34	16,1594	24,6313	23,5625	8,47188	1,06875
22:44:31	16,1781	24,6406	23,5625	8,4625	1,07812
22:45:29	16,1875	24,6406	23,5625	8,45312	1,07812
22:46:26	16,1906	24,6562	23,5625	8,46562	1,09375
22:47:24	16,2	24,675	23,5625	8,475	1,1125
22:48:22	16,225	24,6344	23,5625	8,40937	1,07187
22:49:19	16,2469	24,625	23,5625	8,37813	1,0625
22:50:17	16,25	24,6281	23,5625	8,37813	1,06563
22:51:14	16,25	24,625	23,5625	8,375	1,0625
22:52:12	16,2625	24,625	23,5625	8,3625	1,0625
22:53:10	16,2812	24,625	23,5625	8,34375	1,0625
22:54:07	16,3031	24,625	23,5625	8,32187	1,0625
22:55:05	16,3125	24,625	23,5625	8,3125	1,0625
22:56:02	16,3125	24,6281	23,5625	8,31563	1,06563
22:57:00	16,3219	24,6281	23,5625	8,30625	1,06563
22:57:58	16,35	24,625	23,5625	8,275	1,0625
22:58:55	16,3656	24,625	23,5625	8,25937	1,0625
22:59:53	16,375	24,625	23,5625	8,25	1,0625
23:00:50	16,3781	24,625	23,5625	8,24687	1,0625
23:01:48	16,3781	24,625	23,5437	8,24687	1,08125
23:02:46	16,3906	24,625	23,5437	8,23438	1,08125
23:03:43	16,4156	24,625	23,5437	8,20938	1,08125
23:04:41	16,4344	24,625	23,5469	8,19063	1,07812
23:05:38	16,4375	24,625	23,5375	8,1875	1,0875
23:06:36	16,4375	24,625	23,5406	8,1875	1,08438
23:07:34	16,45	24,625	23,5469	8,175	1,07812
23:08:31	16,4781	24,625	23,5469	8,14688	1,07812
23:09:29	16,4906	24,625	23,5594	8,13437	1,06563
23:10:26	16,5	24,625	23,55	8,125	1,075
23:11:24	16,5031	24,625	23,5562	8,12187	1,06875
23:12:22	16,5125	24,625	23,5375	8,1125	1,0875
23:13:19	16,525	24,625	23,5344	8,1	1,09062
23:14:17	16,5625	24,625	23,525	8,0625	1,1
23:15:14	16,5594	24,625	23,5188	8,06563	1,10625
23:16:12	16,5625	24,625	23,5125	8,0625	1,1125
23:17:10	16,5656	24,6125	23,5031	8,04688	1,10938
23:18:07	16,5844	24,6031	23,5031	8,01875	1,1
23:19:05	16,6	24,625	23,5	8,025	1,125
23:20:02	16,625	24,6062	23,5031	7,98125	1,10312
23:21:00	16,625	24,6062	23,5063	7,98125	1,1
23:21:58	16,625	24,5969	23,5	7,97188	1,09688
23:22:55	16,6469	24,5781	23,5	7,93125	1,07812
23:23:53	16,6594	24,5781	23,5	7,91875	1,07812
23:24:50	16,6812	24,6031	23,5	7,92188	1,10312
23:25:48	16,6875	24,6	23,5	7,9125	1,1
23:26:46	16,6906	24,6031	23,5031	7,9125	1,1
23:27:43	16,7	24,6	23,5	7,9	1,1
23:28:41	16,7094	24,5813	23,5	7,87187	1,08125
23:29:38	16,7344	24,575	23,5	7,84062	1,075
23:30:36	16,7437	24,575	23,5	7,83125	1,075
23:31:34	16,75	24,5875	23,5	7,8375	1,0875
23:32:31	16,75	24,5656	23,5	7,81563	1,06563
23:33:29	16,7594	24,5625	23,5	7,80313	1,0625
23:34:26	16,7781	24,5625	23,5	7,78438	1,0625
23:35:24	16,8031	24,5625	23,5	7,75937	1,0625
23:36:22	16,8094	24,5625	23,5	7,75313	1,0625
23:37:19	16,8125	24,5625	23,5	7,75	1,0625
23:38:17	16,8188	24,5625	23,5	7,74375	1,0625
23:39:14	16,8313	24,5656	23,5	7,73438	1,06563
23:40:12	16,8656	24,5625	23,5	7,69687	1,0625
23:41:10	16,8719	24,5625	23,5	7,69063	1,0625
23:42:07	16,875	24,5625	23,5	7,6875	1,0625
23:43:05	16,8781	24,5625	23,5	7,68437	1,0625
23:44:02	16,8875	24,5625	23,5	7,675	1,0625
23:45:00	16,9156	24,5625	23,5	7,64688	1,0625
23:45:58	16,9281	24,5625	23,5	7,63437	1,0625
23:46:55	16,9375	24,5625	23,5	7,625	1,0625
23:47:53	16,9375	24,5625	23,5	7,625	1,0625
23:48:50	16,9406	24,5625	23,5	7,62187	1,0625
23:49:48	16,9438	24,5625	23,5	7,61875	1,0625
23:50:46	16,9688	24,5625	23,5	7,59375	1,0625
23:51:43	16,9844	24,5625	23,5	7,57812	1,0625
23:52:41	17	24,5625	23,5	7,5625	1,0625
23:53:38	17	24,5625	23,5	7,5625	1,0625
23:54:36	17	24,5625	23,5	7,5625	1,0625
23:55:34	17,0188	24,5625	23,5	7,54375	1,0625
23:56:31	17,05	24,5625	23,5	7,5125	1,0625
23:57:29	17,0625	24,5625	23,5	7,5	1,0625
23:58:26	17,0625	24,5625	23,5	7,5	1,0625
23:59:24	17,0625	24,5625	23,5	7,5	1,0625
24:00:22	17,0688	24,5312	23,5	7,4625	1,03125
24:01:19	17,0875	24,5	23,5	7,4125	1
24:02:17	17,1187	24,5	23,5	7,38125	1
24:03:14	17,125	24,5	23,5	7,375	1
24:04:12	17,125	24,5	23,5	7,375	1
24:05:10	17,1281	24,5	23,5	7,37187	1
24:06:07	17,125	24,5	23,4969	7,375	1,00313
24:07:05	17,1625	24,5	23,5	7,3375	1
24:08:02	17,175	24,5	23,5	7,325	1
24:09:00	17,1875	24,5	23,5	7,3125	1
24:09:58	17,1875	24,5	23,5	7,3125	1
24:10:55	17,1906	24,5	23,5	7,30937	1
24:11:53	17,1875	24,5	23,5	7,3125	1
24:12:50	17,2094	24,5	23,4969	7,29062	1,00313
24:13:48	17,2344	24,5	23,4969	7,26562	1,00313
24:14:46	17,25	24,5	23,5	7,25	1
24:15:43	17,25	24,5	23,4969	7,25	1,00313
24:16:41	17,2531	24,5	23,4937	7,24687	1,00625
24:17:38	17,2594	24,5	23,4906	7,24063	1,00937
24:18:36	17,2719	24,5	23,5	7,22812	1
24:19:34	17,2906	24,5	23,5	7,20938	1
24:20:31	17,3094	24,4937	23,5	7,18437	0,99375
24:21:29	17,3156	24,4969	23,5	7,18125	0,996875
24:22:26	17,3125	24,4969	23,4969	7,18437	1
24:23:24	17,3219	24,4812	23,5	7,15938	0,98125
24:24:22	17,3438	24,4406	23,5	7,09688	0,940625
24:25:19	17,3687	24,4375	23,4906	7,06875	0,946875
24:26:17	17,375	24,4375	23,4625	7,0625	0,975
24:27:14	17,375	24,4375	23,4688	7,0625	0,96875
24:28:12	17,375	24,4375	23,4781	7,0625	0,959375
24:29:10	17,3906	24,4375	23,4688	7,04688	0,96875
24:30:07	17,4031	24,4375	23,4688	7,03438	0,96875
24:31:05	17,425	24,4375	23,4625	7,0125	0,975
24:32:02	17,4344	24,4375	23,4563	7,00313	0,98125
24:33:00	17,4375	24,4375	23,4531	7	0,984375
24:33:58	17,4375	24,4375	23,4531	7	0,984375
24:34:55	17,4469	24,4375	23,4531	6,99063	0,984375
24:35:53	17,4688	24,4375	23,45	6,96875	0,9875
24:36:50	17,475	24,4375	23,4438	6,9625	0,99375
24:37:48	17,4969	24,4375	23,4438	6,94063	0,99375
24:38:46	17,5	24,4375	23,4469	6,9375	0,990625
24:39:43	17,5	24,4375	23,4594	6,9375	0,978125
24:40:41	17,5156	24,4375	23,4563	6,92188	0,98125
24:41:38	17,5281	24,4344	23,4625	6,90625	0,971875
24:42:36	17,55	24,4219	23,45	6,87187	0,971875
24:43:34	17,5625	24,3844	23,4438	6,82187	0,940625
24:44:31	17,5625	24,3781	23,4563	6,81563	0,921875
24:45:29	17,5625	24,375	23,4438	6,8125	0,93125
24:46:26	17,5688	24,375	23,4375	6,80625	0,9375
24:47:24	17,5813	24,375	23,4375	6,79375	0,9375
24:48:22	17,6031	24,375	23,4375	6,77188	0,9375
24:49:19	17,6156	24,375	23,4375	6,75937	0,9375
24:50:17	17,625	24,375	23,4375	6,75	0,9375
24:51:14	17,625	24,375	23,4375	6,75	0,9375
24:52:12	17,6281	24,375	23,4375	6,74687	0,9375
24:53:10	17,6344	24,375	23,4438	6,74063	0,93125
24:54:07	17,6594	24,375	23,4406	6,71562	0,934375
24:55:05	17,6781	24,375	23,4406	6,69687	0,934375
24:56:02	17,6875	24,375	23,4406	6,6875	0,934375
24:57:00	17,6875	24,375	23,4406	6,6875	0,934375
24:57:58	17,6875	24,375	23,4375	6,6875	0,9375
24:58:55	17,6906	24,375	23,4375	6,68437	0,9375
24:59:53	17,7094	24,375	23,4375	6,66562	0,9375
25:00:50	17,7344	24,375	23,4375	6,64062	0,9375
25:01:48	17,7469	24,375	23,4406	6,62813	0,934375
25:02:46	17,75	24,375	23,4375	6,625	0,9375
25:03:43	17,75	24,375	23,4375	6,625	0,9375
25:04:41	17,75	24,375	23,4406	6,625	0,934375
25:05:38	17,7625	24,3719	23,4375	6,60938	0,934375
25:06:36	17,7812	24,3594	23,4375	6,57812	0,921875
25:07:34	17,8062	24,3687	23,4375	6,5625	0,93125
25:08:31	17,8125	24,35	23,4375	6,5375	0,9125
25:09:29	17,8125	24,3219	23,4375	6,50937	0,884375
25:10:26	17,8156	24,3188	23,4375	6,50313	0,88125
25:11:24	17,8156	24,3125	23,4375	6,49687	0,875
25:12:22	17,8313	24,3125	23,4375	6,48125	0,875
25:13:19	17,8625	24,3125	23,4375	6,45	0,875
25:14:17	17,8719	24,3125	23,4375	6,44063	0,875
25:15:14	17,875	24,3219	23,4375	6,44687	0,884375
25:16:12	17,875	24,3219	23,4375	6,44687	0,884375
25:17:10	17,875	24,3125	23,4375	6,4375	0,875
25:18:07	17,8906	24,3125	23,4375	6,42188	0,875
25:19:05	17,9219	24,3125	23,4375	6,39062	0,875
25:20:02	17,925	24,3125	23,4375	6,3875	0,875
25:21:00	17,9375	24,3125	23,4375	6,375	0,875
25:21:58	17,9375	24,3125	23,4375	6,375	0,875
25:22:55	17,9375	24,3125	23,4375	6,375	0,875
25:23:53	17,9406	24,3125	23,4375	6,37187	0,875
25:24:50	17,9563	24,3125	23,4375	6,35625	0,875
25:25:48	17,975	24,3125	23,4375	6,3375	0,875
25:26:46	17,9906	24,3125	23,4375	6,32187	0,875
25:27:43	18	24,3125	23,4375	6,3125	0,875
25:28:41	18	24,3125	23,4375	6,3125	0,875
25:29:38	18,0031	24,3094	23,4375	6,30625	0,871875
25:30:36	18,0063	24,3094	23,4375	6,30312	0,871875
25:31:34	18,0156	24,3125	23,4375	6,29688	0,875
25:32:31	18,0406	24,3125	23,4375	6,27188	0,875
25:33:29	18,0562	24,3125	23,4375	6,25625	0,875
25:34:26	18,0625	24,3125	23,4375	6,25	0,875
25:35:24	18,0625	24,3125	23,4375	6,25	0,875
25:36:22	18,0719	24,3094	23,4375	6,2375	0,871875
25:37:19	18,0625	24,3125	23,4375	6,25	0,875
25:38:17	18,0938	24,3125	23,4375	6,21875	0,875
25:39:14	18,1125	24,3125	23,4375	6,2	0,875
25:40:12	18,125	24,3125	23,4375	6,1875	0,875
25:41:10	18,125	24,3125	23,4375	6,1875	0,875
25:42:07	18,125	24,3125	23,4375	6,1875	0,875
25:43:05	18,125	24,3125	23,4375	6,1875	0,875
25:44:02	18,1344	24,3125	23,4375	6,17813	0,875
25:45:00	18,1594	24,3094	23,4375	6,15	0,871875
25:45:58	18,1719	24,3094	23,4375	6,1375	0,871875
25:46:55	18,1844	24,3125	23,4375	6,12813	0,875
25:47:53	18,1875	24,3094	23,4375	6,12187	0,871875
